X,Y,1101411
-1007.935059,-3327.266357,1
-1006.277893,-3330.749512,1
-1004.745483,-3333.854736,1
-1003.613342,-3337.071533,1
-1001.672363,-3340.055176,1
-1000.73291,-3342.851318,1
-999.507813,-3345.90625,1
-998.44165,-3348.565186,1
-997.393921,-3351.366211,1
-996.796143,-3354.322021,1
-996.225403,-3357.289795,1
-995.408386,-3359.880615,1
-994.62915,-3363.000732,1
-993.927124,-3365.564941,1
-993.029236,-3368.429688,1
-992.343262,-3370.976318,1
-991.829956,-3373.756348,1
-991.361084,-3376.670166,1
-990.274597,-3379.436768,1
-989.53363,-3382.695068,1
-988.602905,-3385.802002,1
-988.228088,-3388.559814,1
-987.388672,-3391.451904,1
-986.810974,-3394.003418,1
-986.098022,-3396.890137,1
-985.200256,-3399.708496,1
-984.169373,-3402.820801,1
-983.735657,-3406.240967,1
-982.668335,-3409.294922,1
-981.423523,-3412.246826,1
-980.518982,-3415.03418,1
-979.4375,-3417.976807,1
-978.435059,-3420.832275,1
-977.334167,-3423.50415,1
-976.590881,-3426.786865,1
-975.511169,-3429.603027,1
-974.460327,-3432.207764,1
-973.379089,-3434.443359,1
-972.456604,-3436.956787,1
-971.879517,-3439.317383,1
-970.669983,-3441.980957,1
-970.113586,-3444.350586,1
-969.91394,-3447.341309,1
-969.017517,-3449.818848,1
-968.581238,-3452.50415,1
-968.219849,-3455.437012,1
-967.781433,-3458.644531,1
-967.103516,-3461.807129,1
-966.329102,-3464.877441,1
-965.640991,-3468.020508,1
-964.542847,-3471.263428,1
-963.584717,-3474.446289,1
-962.275146,-3478.076904,1
-961.444763,-3481.505859,1
-960.201782,-3485.080566,1
-959.028503,-3488.388428,1
-957.928162,-3491.943604,1
-956.944885,-3495.533447,1
-955.856018,-3498.699219,1
-954.432434,-3501.711426,1
-952.98999,-3504.963867,1
-952.141357,-3507.57959,1
-950.65271,-3510.30957,1
-949.591064,-3512.689697,1
-948.418518,-3515.034912,1
-947.422729,-3517.325439,1
-946.280212,-3519.453125,1
-945.621216,-3521.567383,1
-944.929504,-3523.848145,1
-944.271912,-3525.942139,1
-943.27356,-3528.079346,1
-942.742004,-3530.228271,1
-942.047302,-3532.391357,1
-940.870972,-3534.936279,1
-940.295288,-3537.551758,1
-939.687012,-3540.526123,1
-938.935364,-3543.266357,1
-938.099548,-3546.204834,1
-937.664063,-3549.182617,1
-936.920532,-3552.242188,1
-936.400635,-3555.0354,1
-935.726135,-3557.991943,1
-935.477417,-3560.971924,1
-935.065491,-3563.743408,1
-934.394165,-3566.6604,1
-934.218384,-3569.637207,1
-933.490784,-3572.742188,1
-932.717834,-3575.847656,1
-931.652344,-3579.118408,1
-930.962891,-3582.349121,1
-930.645752,-3585.871094,1
-929.837646,-3589.162109,1
-928.625305,-3592.352539,1
-928.024597,-3595.766602,1
-926.945068,-3598.990234,1
-926.011047,-3601.820557,1
-925.001282,-3604.641357,1
-924.164063,-3607.133301,1
-922.973755,-3609.740479,1
-922.198669,-3612.398438,1
-921.080811,-3615.27002,1
-920.122253,-3618.066895,1
-919.140869,-3620.775146,1
-918.305847,-3623.584229,1
-917.341797,-3626.442871,1
-916.587402,-3629.406006,1
-915.51123,-3632.193604,1
-914.640564,-3635.055664,1
-913.902283,-3638.049561,1
-913.047363,-3640.663086,1
-911.933411,-3643.0271,1
-910.993347,-3645.440674,1
-910.200745,-3647.913086,1
-909.21875,-3650.508789,1
-908.424988,-3653.485107,1
-907.443115,-3656.480225,1
-907.255249,-3659.260254,1
-906.009216,-3662.068115,1
-904.741211,-3664.739258,1
-904.363892,-3667.817383,1
-903.989014,-3670.878418,1
-903.221497,-3673.467041,1
-902.273926,-3675.720703,1
-901.350098,-3678.292725,1
-900.816162,-3680.544922,1
-899.961548,-3682.799561,1
-899.369995,-3685.430176,1
-898.894226,-3687.978027,1
-897.818237,-3690.559082,1
-896.90387,-3693.214844,1
-896.622437,-3696.179932,1
-894.894836,-3698.902344,1
-893.623047,-3701.853027,1
-892.554077,-3705.032227,1
-891.436646,-3707.89502,1
-890.149963,-3711.02002,1
-888.587585,-3713.742188,1
-887.137024,-3716.804932,1
-885.710205,-3719.861084,1
-884.317505,-3722.862061,1
-883.057129,-3726.067383,1
-882.034912,-3729.075439,1
-880.675171,-3732.104004,1
-879.250122,-3734.939941,1
-877.921936,-3737.782227,1
-876.68689,-3740.810791,1
-875.433289,-3743.573242,1
-873.96875,-3746.281006,1
-872.691162,-3749.082764,1
-871.635864,-3751.869141,1
-870.008057,-3754.679688,1
-868.726257,-3757.549316,1
-867.651733,-3760.645264,1
-866.752075,-3763.813721,1
-865.471191,-3767.220703,1
-864.530029,-3770.754639,1
-863.472473,-3774.434326,1
-861.765991,-3778.272949,1
-860.516785,-3782.062256,1
-858.825623,-3785.705078,1
-857.669617,-3789.406738,1
-856.124268,-3792.939697,1
-854.465637,-3796.503174,1
-853.56134,-3799.595947,1
-852.095154,-3802.566406,1
-850.620361,-3805.241943,1
-849.138611,-3807.718018,1
-848.007629,-3810.329102,1
-847.463196,-3813.003418,1
-846.243652,-3815.358154,1
-845.121582,-3817.648193,1
-843.714966,-3819.7146,1
-842.117004,-3821.750977,1
-839.986328,-3823.905762,1
-837.993408,-3826.081055,1
-835.812744,-3828.389404,1
-833.700928,-3830.592285,1
-831.886353,-3832.806885,1
-829.449158,-3835.008545,1
-827.576477,-3837.442871,1
-825.890869,-3840.133789,1
-823.604126,-3842.52124,1
-821.588745,-3845.182129,1
-819.256348,-3847.875488,1
-817.325378,-3850.55127,1
-815.254517,-3853.39917,1
-813.349426,-3856.456299,1
-811.558228,-3859.598389,1
-809.430786,-3862.653809,1
-807.544861,-3865.589355,1
-805.011963,-3868.665527,1
-803.405273,-3871.501953,1
-801.057251,-3874.583496,1
-799.058228,-3877.520752,1
-796.629639,-3880.412598,1
-794.674011,-3882.993896,1
-792.310852,-3885.452393,1
-790.3703,-3887.884033,1
-788.615601,-3890.297119,1
-786.401062,-3892.519043,1
-783.868164,-3894.592285,1
-781.83844,-3896.473633,1
-779.361755,-3898.416992,1
-777.280884,-3900.267334,1
-775.147949,-3902.390625,1
-772.851013,-3904.504883,1
-770.302246,-3906.950928,1
-768.190247,-3909.307861,1
-765.749939,-3911.752197,1
-763.383789,-3914.053467,1
-761.773315,-3916.490479,1
-759.966003,-3918.733154,1
-758.144653,-3920.718018,1
-756.09967,-3922.485596,1
-754.761902,-3923.970215,1
-753.302307,-3924.851807,1
-752.333618,-3926.355713,1
-751.100098,-3926.778564,1
-750.410706,-3927.882324,1
-749.348877,-3928.491211,1
-748.500183,-3929.074707,1
-747.812256,-3929.35376,1
-747.296326,-3930.075684,1
-746.41449,-3930.296631,1
-745.630127,-3930.37793,1
-744.237549,-3930.281494,1
-743.07959,-3930.480957,1
-741.425354,-3930.698975,1
-739.635193,-3931.115723,1
-738.804382,-3931.926025,1
-736.871033,-3932.929199,1
-734.906738,-3934.858154,1
-733.468689,-3935.736572,1
-731.71106,-3937.268311,1
-730.040955,-3938.946045,1
-727.861206,-3940.626953,1
-726.079651,-3942.56543,1
-724.388794,-3944.56958,1
-722.211365,-3946.744629,1
-720.209229,-3948.904785,1
-717.79718,-3952.009033,1
-715.560364,-3954.307617,1
-713.303101,-3956.880127,1
-710.987488,-3959.258301,1
-708.182983,-3961.745361,1
-704.760864,-3963.957764,1
-701.890564,-3966.603027,1
-698.509155,-3969.279297,1
-694.629272,-3972.36792,1
-691.117798,-3974.733154,1
-687.026978,-3977.43335,1
-682.897034,-3980.290039,1
-679.083374,-3983.24585,1
-674.7639566666667,-3986.419271,1
-670.4445393333334,-3989.592692,1
-666.125122,-3992.766113,1
-661.804077,-3996.716797,1
-657.429504,-4000.028564,1
-653.115112,-4003.013672,1
-648.439819,-4006.430176,1
-644.460388,-4009.398438,1
-641.527649,-4011.845215,1
-637.585388,-4013.833984,1
-634.359253,-4015.562012,1
-631.951843,-4016.761719,1
-628.021423,-4017.761719,1
-624.725647,-4018.242432,1
-622.520935,-4019.502686,1
-618.858093,-4020.198242,1
-616.753784,-4021.062256,1
-614.736877,-4021.662354,1
-611.325317,-4022.468018,1
-607.907227,-4023.310303,1
-606.980042,-4024.058838,1
-604.617065,-4025.104004,1
-601.848145,-4025.629883,1
-599.989136,-4027.562988,1
-596.69574,-4029.109863,1
-594.324463,-4030.446045,1
-593.135681,-4032.05957,1
-588.536499,-4033.644775,1
-586.857849,-4035.749512,1
-584.092896,-4037.489502,1
-582.938171,-4038.890381,1
-580.471313,-4040.476807,1
-577.956909,-4041.725586,1
-575.2156166666666,-4042.9676106666666,1
-572.4743243333334,-4044.2096353333336,1
-569.733032,-4045.45166,1
-565.06543,-4046.898438,1
-562.438538,-4047.945557,1
-561.767273,-4048.7771,1
-559.335693,-4049.791748,1
-556.307312,-4051.108887,1
-551.52533,-4052.520752,1
-548.572815,-4053.659424,1
-543.751892,-4055.097656,1
-543.047974,-4056.165771,1
-539.8706736666667,-4057.2992074444446,1
-536.6933733333333,-4058.432643888889,1
-533.516073,-4059.5660803333335,1
-530.3387726666666,-4060.6995167777777,1
-527.1614723333333,-4061.8329532222224,1
-523.984172,-4062.9663896666666,1
-520.8068716666667,-4064.0998261111113,1
-517.6295713333333,-4065.233262555556,1
-514.452271,-4066.366699,1
-508.109497,-4067.287842,1
-506.378876,-4068.222168,1
-506.972656,-4069.129883,1
-502.679657,-4070.27002,1
-497.989075,-4071.24292,1
-496.471344,-4072.022949,1
-494.822876,-4073.196777,1
-491.55957,-4074.132813,1
-488.099396,-4075.187744,1
-486.830688,-4075.978271,1
-485.265137,-4076.956299,1
-481.094482,-4077.703857,1
-478.2276,-4078.661377,1
-476.969055,-4079.365234,1
-476.919525,-4079.999512,1
-471.891052,-4080.468262,1
-468.563934,-4081.232666,1
-468.825714,-4081.503418,1
-463.324829,-4081.8125,1
-460.73175,-4081.970215,1
-457.835022,-4082.504395,1
-454.015778,-4082.780273,1
-450.884125,-4083.367432,1
-449.507965,-4083.8479,1
-444.255493,-4084.640137,1
-440.656204,-4085.3875735,1
-437.056915,-4086.13501,1
-434.29775966666665,-4087.530355,1
-431.53860433333335,-4088.9257,1
-428.779449,-4090.321045,1
-423.935547,-4091.32666,1
-422.006378,-4092.404297,1
-417.084381,-4093.425293,1
-414.103973,-4094.324951,1
-414.570953,-4094.672119,1
-407.343414,-4095.541504,1
-404.502869,-4095.841797,1
-404.545959,-4095.818115,1
-403.589478,-4095.535645,1
-400.648275,-4095.647705333333,1
-397.707072,-4095.759765666666,1
-394.765869,-4095.871826,1
-391.811005,-4095.903809,1
-389.046967,-4095.86377,1
-383.84967,-4095.973389,1
-379.503021,-4096.496094,1
-380.214355,-4096.633301,1
-378.189545,-4096.683105,1
-374.505005,-4096.915527,1
-372.68335,-4097.315918,1
-368.581635,-4097.876953,1
-366.32962,-4098.10498,1
-363.477325,-4098.739258,1
-360.101013,-4098.918945,1
-356.941895,-4099.375977,1
-354.856201,-4099.725098,1
-349.921875,-4099.751465,1
-344.88858,-4100.534668,1
-340.610413,-4100.972168,1
-341.438751,-4100.524414,1
-339.213226,-4100.371094,1
-336.092041,-4100.468262,1
-332.764252,-4100.068848,1
-329.631531,-4100.178711,1
-325.320465,-4099.807129,1
-322.871613,-4100.024414,1
-319.55221933333337,-4099.979546333334,1
-316.2328256666667,-4099.934678666667,1
-312.913432,-4099.889811,1
-309.59403833333334,-4099.8449433333335,1
-306.2746446666667,-4099.800075666667,1
-302.95525100000003,-4099.7552080000005,1
-299.6358573333333,-4099.710340333333,1
-296.31646366666666,-4099.665472666667,1
-292.99707,-4099.620605,1
-291.439392,-4099.273438,1
-273.537018,-4100.003906,1
-283.51593,-4099.068359,1
-269.982544,-4099.483398,1
-260.634644,-4099.57959,1
-276.171082,-4098.476074,1
-273.11615,-4098.262207,1
-270.835327,-4098.287109,1
-267.041901,-4098.038574,1
-264.578918,-4098.05957,1
-261.459167,-4097.903809,1
-257.969116,-4098.415527,1
-255.873199,-4098.520996,1
-252.234314,-4098.233887,1
-249.177963,-4098.036133,1
-245.870987,-4098.19043,1
-242.92601,-4097.992188,1
-239.808182,-4098.008301,1
-236.927505,-4097.587402,1
-233.491684,-4097.26123,1
-231.283218,-4096.987305,1
-228.228424,-4096.473633,1
-238.441589,-4095.820068,1
-222.733398,-4095.745117,1
-220.094986,-4095.491943,1
-217.2183075,-4095.0701905,1
-214.341629,-4094.648438,1
-211.15374766666667,-4094.3027346666663,1
-207.9658663333333,-4093.957031333333,1
-204.777985,-4093.611328,1
-201.080338,-4093.171631,1
-197.964233,-4092.687012,1
-194.911842,-4092.18933125,1
-191.859451,-4091.6916505,1
-188.80706,-4091.19396975,1
-185.754669,-4090.696289,1
-180.818817,-4089.92041,2
-178.626602,-4089.134277,2
-175.20637499999998,-4088.2147825,2
-171.786148,-4087.295288,2
-168.365921,-4086.3757935,2
-164.945694,-4085.456299,2
-161.188568,-4084.583252,2
-157.435272,-4083.640625,2
-154.127365,-4082.325439,2
-150.835022,-4081.3278806666663,2
-147.542679,-4080.3303223333337,2
-144.250336,-4079.332764,2
-140.73652166666668,-4078.292806333333,2
-137.22270733333332,-4077.252848666667,2
-133.708893,-4076.212891,2
-130.69812,-4074.93457,2
-127.794952,-4074.088135,2
-124.147163,-4073.278809,2
-121.302444,-4071.791748,2
-118.529572,-4070.749268,2
-115.562439,-4069.647217,2
-113.302597,-4068.566406,2
-109.860275,-4067.035645,2
-106.890388,-4065.796875,2
-103.832298,-4064.450195,2
-107.276886,-4061.673096,2
-98.401154,-4061.249756,2
-95.503532,-4059.824951,2
-91.935471,-4058.412598,2
-88.967705,-4056.936768,2
-86.146477,-4055.624023,2
-82.263588,-4054.424805,2
-79.582253,-4053.490234,2
-75.687683,-4052.336182,2
-72.695961,-4051.572754,2
-69.06662,-4050.734131,2
-65.745872,-4049.825195,2
-62.402023,-4048.859375,2
-59.058174,-4047.893555,2
-55.759918,-4046.897949,2
-52.264542,-4045.648193,2
-48.601128,-4044.540771,2
-45.103893,-4043.281494,2
-41.826641,-4041.99707,2
-38.583008,-4040.306641,2
-35.715393,-4038.900879,2
-32.45969,-4037.251953,2
-28.829554,-4035.414307,2
-25.835382,-4033.497803,2
-22.942125,-4031.761719,2
-20.009071,-4029.936279,2
-16.9627,-4027.936523,2
-13.8224885,-4026.1472165,2
-10.682277,-4024.35791,2
-7.499271,-4022.49292,2
-4.953882,-4020.917969,2
-2.014235,-4019.375732,2
0.266197,-4018.231934,2
3.429146,-4016.69458,2
6.083616,-4015.374268,2
8.960326,-4014.013672,2
11.753977,-4012.639893,2
14.322897,-4011.217529,2
17.144369,-4009.871094,2
20.516367,-4008.355225,2
23.581125,-4006.650879,2
26.554844,-4004.796387,2
29.121956,-4003.178955,2
32.104214,-4001.297363,2
34.846039,-3999.340088,2
38.044136,-3997.212402,2
40.644043,-3995.35376,2
44.026737,-3993.133301,2
46.776638,-3991.094971,2
49.866074,-3989.067627,2
52.817348,-3987.327148,2
56.288273,-3985.297607,2
59.420616,-3983.200684,2
62.479145,-3981.265625,2
65.348015,-3979.434082,2
68.349052,-3977.447266,2
71.533295,-3975.38623,2
74.589676,-3973.404785,2
77.458427,-3971.330078,2
80.155945,-3969.108887,2
82.743866,-3967.041992,2
85.434502,-3964.978271,2
88.123199,-3962.898438,2
90.8955,-3960.71875,2
93.448486,-3958.705566,2
95.664879,-3956.821045,2
98.012375,-3954.807861,2
100.235909,-3952.986084,2
102.785866,-3951.206543,2
105.199112,-3949.320557,2
107.354729,-3947.29541,2
109.520729,-3945.422607,2
111.558235,-3943.518799,2
113.786095,-3941.380859,2
116.304955,-3939.23877,2
118.775497,-3936.991699,2
121.183502,-3934.695068,2
123.277336,-3932.415039,2
125.586006,-3930.048584,2
127.877281,-3927.775391,2
130.259628,-3925.349121,2
132.520889,-3922.996826,2
134.647598,-3920.64917,2
136.481461,-3918.564209,2
138.394211,-3916.328369,2
140.385513,-3914.290039,2
142.706665,-3912.171631,2
144.907425,-3910.056152,2
147.172562,-3907.935303,2
149.285965,-3905.824951,2
151.465775,-3903.860352,2
153.805069,-3901.794922,2
156.061295,-3899.713867,2
158.353195,-3897.584961,2
160.68779,-3895.553223,2
162.80101,-3893.5,2
164.793396,-3891.512451,2
166.663071,-3889.716064,2
168.678085,-3887.895264,2
170.419586,-3885.90918,2
172.051453,-3883.866699,2
173.59021,-3881.713623,2
175.362,-3879.803955,2
177.083542,-3877.667236,2
178.86842866666666,-3875.7041826666655,2
180.65331533333327,-3873.741129333333,2
182.438202,-3871.778076,2
184.349487,-3870.049072,2
186.467056,-3868.272949,2
188.494202,-3866.924561,2
190.333481,-3864.995117,2
192.438538,-3863.205078,2
194.34082,-3860.908203,2
196.322083,-3859.050537,2
198.190994,-3856.92334,2
199.869339,-3854.848389,2
201.643112,-3852.660889,2
203.295456,-3850.336914,2
204.54689,-3847.906494,2
205.90538,-3845.59375,2
207.172028,-3843.172607,2
208.582718,-3840.545898,2
209.606277,-3837.580322,2
211.492203,-3835.423828,2
213.156708,-3832.580811,2
214.793304,-3829.865479,2
216.714539,-3827.254883,2
218.655472,-3824.723633,2
220.985947,-3822.13623,2
223.018738,-3819.460938,2
225.091003,-3816.813232,2
227.144135,-3814.156494,2
229.088028,-3811.393555,2
231.01918,-3808.317139,2
233.124146,-3805.474609,2
235.038406,-3802.41333,2
236.88324,-3799.279297,2
238.667618,-3796.295654,2
240.264908,-3793.337402,2
241.903625,-3790.220215,2
243.30748,-3787.073242,2
244.85495,-3783.932129,2
246.204559,-3780.923096,2
247.478271,-3777.810303,2
248.975861,-3774.676758,2
250.46196,-3771.371826,2
252.096298,-3768.341797,2
253.636475,-3765.110596,2
255.16748,-3761.972656,2
256.789886,-3758.886963,2
258.35614,-3755.820068,2
259.95752,-3752.724854,2
261.511444,-3749.737061,2
263.056885,-3746.865479,2
264.164001,-3743.949951,2
265.491974,-3741.485596,2
266.756042,-3738.935791,2
267.795471,-3736.35376,2
268.695587,-3733.763916,2
269.381592,-3731.398926,2
270.115845,-3729.044434,2
270.684631,-3726.59082,2
271.165497,-3724.305908,2
271.616119,-3721.667969,2
272.43045,-3719.578369,2
273.033508,-3716.938721,2
273.731903,-3714.528076,2
274.576813,-3712.175781,2
275.497437,-3709.827393,2
276.425659,-3707.377686,2
277.532623,-3705.07373,2
278.550415,-3702.692627,2
279.666473,-3700.47168,2
280.660858,-3698.112793,2
281.678802,-3695.855713,2
282.767517,-3693.458984,2
283.373383,-3691.023193,2
284.096497,-3688.806885,2
284.613922,-3686.631104,2
285.317566,-3684.172607,2
285.94754,-3681.656738,2
286.559143,-3679.037842,2
287.282654,-3676.540527,2
287.966736,-3673.789063,2
288.226837,-3670.852539,2
289.192535,-3668.291748,2
290.039886,-3665.557617,2
290.764862,-3662.618896,2
291.481232,-3659.755127,2
292.29718,-3657.050049,2
292.902039,-3654.291992,2
293.490387,-3651.560791,2
294.0896,-3648.763184,2
295.055023,-3646.257324,2
295.817169,-3643.615723,2
296.571991,-3640.986572,2
297.130859,-3638.744873,2
297.648346,-3636.273682,2
298.328613,-3633.947998,2
299.225128,-3631.398438,2
299.903625,-3629.008301,2
300.851501,-3626.599121,2
301.461823,-3624.174561,2
302.113556,-3621.959961,2
303.020203,-3619.284424,2
304.220032,-3616.576416,2
305.044586,-3613.738525,2
306.026367,-3610.856201,2
306.844666,-3608.12915,2
307.66803,-3605.302979,2
308.372101,-3602.439697,2
309.09552,-3599.561035,2
309.860138,-3596.597412,2
310.428497,-3593.469238,2
310.831451,-3590.488037,2
311.403198,-3587.305664,2
311.812469,-3584.139648,2
312.260162,-3580.69873,2
312.532776,-3577.312744,2
312.861694,-3573.866211,2
313.133514,-3570.342529,2
313.461731,-3566.781494,2
313.905701,-3563.324707,2
314.555878,-3559.743164,2
315.131561,-3556.035156,2
315.640015,-3552.520752,2
316.359192,-3549.126221,2
316.959229,-3545.789063,2
317.615723,-3542.228027,2
318.460632,-3538.924072,2
319.120544,-3535.71582,2
319.688721,-3532.493164,2
320.125793,-3529.468262,2
320.57251,-3526.548584,2
320.966217,-3523.747803,2
321.097931,-3520.859375,2
321.111725,-3518.083984,2
321.397736,-3515.29834,2
321.513733,-3512.413574,2
321.663116,-3509.515381,2
321.970856,-3506.535889,2
322.489471,-3503.496826,2
323.193512,-3500.30127,2
323.845673,-3496.993408,2
324.972107,-3493.612793,2
326.201202,-3490.150391,2
327.363342,-3486.439453,2
328.629822,-3482.733643,2
330.178528,-3479.074707,2
331.642792,-3475.515869,2
332.887299,-3472.094482,2
334.218262,-3468.751709,2
335.707336,-3465.606689,2
336.946777,-3462.484863,2
337.941132,-3459.493164,2
339.077911,-3456.643311,2
340.24295,-3453.882324,2
340.938721,-3451.10498,2
341.664307,-3448.37915,2
342.344543,-3445.648926,2
343.182495,-3443.123779,2
343.827789,-3440.253662,2
344.442749,-3437.530518,2
345.117432,-3434.823975,2
345.567291,-3431.824219,2
346.076874,-3428.703125,2
346.566162,-3425.589355,2
347.293396,-3422.408447,2
347.534637,-3419.09668,2
347.990875,-3415.768555,2
348.74173,-3412.460205,2
349.185089,-3409.120361,2
349.642334,-3405.64209,2
350.300476,-3402.533203,2
351.232758,-3399.445068,2
352.026947,-3396.220703,2
352.935852,-3393.023682,2
354.197021,-3389.900146,2
355.293976,-3386.801025,2
356.371796,-3383.565918,2
357.521729,-3380.42627,2
358.633698,-3377.574219,2
359.497559,-3374.503418,2
360.216125,-3371.483887,2
361.108551,-3368.575439,2
361.887421,-3365.823975,2
362.482056,-3363.011475,2
362.966187,-3360.301025,2
363.684662,-3357.593994,2
364.22821,-3355.210205,2
364.736938,-3352.431641,2
365.333649,-3349.675293,2
366.279297,-3346.804932,2
367.052948,-3343.852783,2
367.746002,-3340.583008,2
368.428772,-3337.44458,2
369.389801,-3334.143799,2
370.254944,-3330.534668,2
370.928314,-3326.8479,2
372.009766,-3323.022461,2
373.141937,-3319.192627,2
374.120544,-3315.253418,2
374.88147,-3311.40332,2
375.917145,-3307.68335,2
376.677887,-3304.052246,2
377.499908,-3300.183105,2
378.210266,-3296.408936,2
379.261993,-3292.85376,2
379.822052,-3289.526855,2
380.238434,-3286.215088,2
380.907318,-3283.035156,2
381.768311,-3279.986328,2
382.448181,-3276.912598,2
383.108215,-3273.723877,2
384.188843,-3270.537842,2
384.905243,-3267.478516,2
385.567719,-3264.356934,2
386.416443,-3261.144043,2
387.416046,-3257.955322,2
388.040466,-3254.84668,2
388.343933,-3251.595947,2
388.81897,-3248.403076,2
389.316742,-3245.843262,2
389.591522,-3242.818604,2
389.909393,-3239.878418,2
390.40921,-3237.312744,2
390.848114,-3234.664795,2
391.493622,-3231.924805,2
391.836731,-3229.437744,2
392.629364,-3226.86499,2
393.239136,-3224.391113,2
393.738159,-3221.865967,2
394.517914,-3219.340332,2
395.306183,-3216.744385,2
395.498657,-3214.088867,2
396.016449,-3211.258301,2
396.595337,-3208.493164,2
397.046387,-3205.850342,2
397.371277,-3202.922363,2
397.546478,-3199.941895,2
398.069977,-3197.137939,2
398.442505,-3194.062012,2
398.73703,-3190.750732,2
399.352661,-3187.772705,2
399.664673,-3184.591064,2
400.045898,-3181.484131,2
400.585815,-3178.383789,2
401.320251,-3175.526123,2
401.8237,-3172.492432,2
402.100372,-3169.414063,2
402.797852,-3166.344238,2
403.810272,-3163.434082,2
404.430725,-3160.536621,2
405.174225,-3157.529053,2
406.070343,-3154.595703,2
406.794464,-3151.655518,2
407.644775,-3148.740479,2
408.405212,-3145.781982,2
409.184021,-3142.972168,2
409.80365,-3140.149902,2
410.285034,-3137.32959,2
410.909027,-3134.496094,2
411.923309,-3131.661621,2
412.813171,-3128.738281,2
413.450195,-3125.790771,2
414.155334,-3122.713379,2
414.791992,-3119.554199,2
415.451691,-3116.390869,2
416.207092,-3113.089844,2
416.829376,-3109.89502,2
417.596802,-3106.647217,2
417.999908,-3103.42749,2
418.549194,-3100.240479,2
419.63327,-3097.226074,2
420.522736,-3094.005127,2
421.010773,-3090.714111,2
421.841034,-3087.566162,2
422.854095,-3084.373291,2
423.725983,-3081.217041,2
424.5672,-3078.133789,2
425.428711,-3074.974365,2
426.12854,-3071.935059,2
426.594513,-3068.908203,2
427.218567,-3066.067383,2
428.019836,-3063.496826,2
428.732635,-3060.736572,2
429.321838,-3057.679932,2
430.160095,-3054.773682,2
431.384247,-3051.923584,2
432.399292,-3048.879639,2
433.447388,-3045.885986,2
434.80072,-3042.878418,2
436.054382,-3039.820801,2
436.79834,-3036.672363,2
437.533966,-3033.529541,2
438.61908,-3030.515625,2
439.533722,-3027.427002,2
440.18454,-3024.298096,2
440.990326,-3021.290527,2
441.883087,-3018.344482,2
442.56546,-3015.361816,2
443.278717,-3012.355713,2
444.152771,-3009.453125,2
445.061981,-3006.621582,2
445.801453,-3003.690186,2
446.418671,-3000.851074,2
447.286621,-2998.231201,2
448.010132,-2995.419922,2
448.623169,-2992.681396,2
449.42688,-2990.045166,2
450.231232,-2987.458984,2
450.859497,-2984.813721,2
451.549866,-2982.062012,2
452.452332,-2979.422607,2
453.244904,-2976.626709,2
454.048828,-2973.658691,2
454.760101,-2970.679932,2
455.519897,-2967.880859,2
456.119659,-2964.937988,2
456.396484,-2961.95459,2
457.08844,-2958.854004,2
458.123291,-2955.686768,2
458.738983,-2952.278564,2
459.566437,-2948.85083,2
460.604889,-2945.540283,2
461.44342,-2942.10083,2
462.284454,-2938.593506,2
462.96756,-2935.083984,2
464.280365,-2931.593262,2
465.192291,-2928.09082,2
465.985474,-2924.580811,2
466.521057,-2921.364746,2
467.415009,-2918.236572,2
468.025421,-2915.039307,2
468.774506,-2911.896484,2
469.572968,-2908.844727,2
470.514648,-2905.777344,2
471.445068,-2902.693604,2
472.305908,-2899.664551,2
473.25827,-2896.723389,2
474.044556,-2893.67334,2
474.627594,-2890.645752,2
475.406219,-2887.702393,2
476.087677,-2884.858154,2
476.679016,-2881.922852,2
477.494507,-2878.945313,2
478.272339,-2876.127686,2
478.973846,-2873.032227,2
479.552338,-2869.731201,2
480.361511,-2866.647461,2
481.287018,-2863.682861,2
482.066589,-2860.624023,2
482.318237,-2857.418701,2
483.15686,-2854.400635,2
484.04422,-2851.531982,2
484.783997,-2848.753418,2
485.458252,-2845.801758,2
486.639465,-2843.034424,2
487.756714,-2840.185547,2
488.78302,-2837.183105,2
490.042999,-2834.194092,2
491.404785,-2831.301758,2
492.836243,-2828.259277,2
493.905762,-2825.254395,2
495.281708,-2822.405518,2
496.629425,-2819.70459,2
497.594391,-2817.003418,2
498.076447,-2814.444824,2
499.175812,-2811.980957,2
499.930878,-2809.333008,2
500.390228,-2806.647461,2
501.019958,-2803.985596,2
501.782074,-2801.384277,2
502.28183,-2798.653076,2
502.474731,-2795.634766,2
503.026794,-2792.730225,2
504.07016,-2789.716797,2
504.760193,-2786.55835,2
505.239258,-2783.239258,2
505.907288,-2780.176514,2
507.107422,-2777.136963,2
507.902679,-2774.192139,2
508.62027,-2771.281982,2
509.378845,-2768.610352,2
510.067932,-2765.833496,2
510.864441,-2763.048096,2
511.985779,-2760.327393,2
513.254517,-2757.716797,2
514.359985,-2754.881348,2
515.357544,-2751.881348,2
516.294373,-2749.089111,2
517.261047,-2746.259766,2
517.682556,-2743.431152,2
518.406799,-2740.48999,2
519.435974,-2737.834229,2
520.280212,-2735.00293,2
520.704712,-2731.977783,2
521.520691,-2728.970215,2
522.385742,-2726.082031,2
523.188843,-2723.017822,2
523.650574,-2719.792725,2
524.151978,-2716.700195,2
524.814209,-2713.650879,2
525.121338,-2710.689453,2
525.225708,-2707.668945,2
525.789551,-2704.824707,2
526.348816,-2702.092529,2
526.839905,-2699.248535,2
527.417603,-2696.514648,2
528.486694,-2693.738281,2
529.367554,-2690.820801,2
